0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
0.234350692,0.21004428,0.419815199,0.871629308,1.191356242,1.07350418,1.197904636,1.012848398,0.612191757,0.839715651,0.759906731,0.843172343,1.056533476,0.857846929,0.645698337,0.824313237,0.812635541,0.868292773,1.146641825,0.89582043,0.673294057,0.856840772,0.909586249,0.889074707,0.962723398,0.837262159,0.688406137,0.905439182,0.8933399,1.028410752,1.076335213,1.045588056,0.749906392,0.854597587,0.957082648,1.095717121,1.034428307,0.963152729,0.781705588,0.818875567,0.868163488,1.118960971,2.051946162,0.966434588,0.816390624,0.78680766,0.839988946,1.010488705,2.085102331,1.005565976,0.819521036,0.860794553,0.813645971,0.955488358,1.997286085,1.00087256,0.871138249,0.806039003,0.823413327,0.848651878,1.903992451,0.957204725,0.756647308,0.783745509,0.798661296,0.773802959,1.980655396,1.042377717,0.802176574,0.746463015,0.848269125,0.879791481,2.031352313,1.063703497,0.924012094,0.699607968,0.858351514,0.912017121,2.236808427,1.046559961,0.963998453,0.546069948,0.840786955,0.872479801,2.539039036,1.044723113,1.195353677,0.569566073,0.809272407,0.920589518,2.619248461,1.158107692,0.90353011,0.567962928,0.762388027,1.05563334,2.311295857,1.187354801,0.990024415,0.650850414,0.841297019,1.025871504,1.901245035,1.329168697,1.341111998,1.094380193,1.024911749,0.965535336,1.934863769,1.532861276,1.077989821,0.718534285,0.486624189,0.841030412,2.067449129,1.505350732,1.05492126,0.39607461,0.443245434,0.734728311,1.044202745,1.418452486,0.981731927,0.981731927,0.981731927
0.234350692,0.306769917,0.436385148,0.816770026,1.11656623,1.253140156,1.38133135,0.847431746,0.575732559,0.773273527,0.764593164,1.100101378,1.072431626,0.841367303,0.709412921,0.769882426,0.800403731,1.134812696,1.174787288,0.878226533,0.647589802,0.784570086,0.902122234,1.198721871,1.149358186,0.867975721,0.657193291,0.806546669,0.894514,1.208507494,1.171535347,0.976790876,0.81759597,0.767342115,0.911547036,1.223471854,1.165078254,0.994220394,0.825754724,0.741642536,0.87958579,1.227209571,1.817811994,1.020611994,0.850755895,0.728384316,0.823202006,1.128722295,1.847663826,1.045809924,0.843966987,0.778186589,0.798619358,1.039619588,1.856375698,1.042481028,0.925465824,0.763364015,0.77892729,0.937917392,1.970941892,1.011961772,0.799841857,0.758590442,0.768233697,0.915967461,2.028828197,1.039261954,0.834909161,0.746139772,0.813460998,0.833764587,1.97173957,1.050050816,0.974840736,0.732162278,0.826413816,0.852267771,2.12457116,1.068075947,1.027843185,0.598763322,0.845943999,0.928338758,2.168224497,1.131376482,1.194882635,0.610119955,0.836838293,0.896452567,2.347406257,1.201466473,0.996222252,0.563207097,0.646929385,0.914133665,2.326921327,1.186016196,1.049586537,0.622781344,0.793732279,0.879220712,1.970437211,1.25007702,1.212078304,0.832645004,0.826991381,0.836919938,2.081940535,1.38918255,1.046236568,0.644071949,0.48576158,0.745267118,2.284107629,1.338542834,1.048224396,0.383883458,0.432168614,0.578662003,1.098940875,1.382312944,1.020985739,1.051223368,1.081460996
0.234350692,0.415301897,0.474347692,0.746315965,0.977443339,1.1617281,1.428707322,0.693128994,0.617813234,0.753337617,0.761236816,1.0471805,1.095555437,0.827173814,0.776524725,0.740356633,0.79522269,1.236799185,1.208346084,0.885613024,0.654567159,0.723537988,0.878984061,1.330790292,1.30623669,0.902114313,0.638059717,0.707522801,0.897992406,1.272250864,1.275513292,0.928855915,0.85283829,0.690394996,0.850481436,1.182380393,1.331300379,0.997634705,0.828452891,0.673260623,0.829879032,1.316192813,1.635390477,1.018627924,0.867595702,0.702643426,0.764772903,1.245322136,1.643846878,1.042688727,0.927113445,0.706092798,0.74450658,1.284236192,1.709649551,1.048124666,0.981072627,0.661051629,0.714212462,1.278408885,2.065627046,1.036456758,0.860784483,0.665042984,0.717724815,1.250564741,2.228809844,1.046654239,0.885557276,0.678140821,0.751171237,0.951457486,1.992841564,1.062490659,1.05121051,0.69486966,0.774304554,1.015183657,2.176566864,1.092374962,1.096279783,0.618302067,0.813682641,1.023811595,1.905269331,1.222054816,1.159764761,0.605608869,0.806123698,0.91448829,2.243002198,1.3171971,1.053636926,0.556389996,0.581719044,0.818856106,2.390089153,1.224024151,1.04954711,0.606758371,0.698925345,0.803116403,2.104343001,1.2015763,1.040021926,0.62422167,0.615832355,0.77337542,2.474343759,1.300954885,0.95206983,0.527334603,0.455325255,0.660035036,2.457419781,1.306146243,0.986061115,0.346424334,0.353199137,0.58168466,1.206934914,1.432464076,1.007946474,0.962590031,0.917233589
0.234350692,0.505419431,0.546161115,0.803108077,0.923689368,1.349716892,1.523023203,0.725976803,0.699371736,0.744847493,0.799967835,1.339694818,1.122772942,0.820529402,0.888383725,0.712428637,0.765493181,1.228411242,1.23685437,0.91239609,0.698564769,0.67622455,0.82835827,1.317534629,1.396915851,0.939339221,0.682916811,0.638293975,0.840228212,1.312343824,1.364891361,0.92931307,0.876301235,0.640827132,0.782663214,1.299131353,1.483061448,1.043740981,0.855466724,0.662951696,0.74795675,1.124827667,1.571710817,1.071138126,0.888371733,0.67956693,0.685241816,1.204740994,1.566098135,1.100190719,0.944928442,0.648434639,0.683228159,1.300193868,1.636608273,1.075430407,0.944555935,0.621683335,0.675280211,1.38343371,2.113863404,1.045397327,0.872578994,0.622408587,0.687505038,1.389318641,2.416035857,1.03457768,0.907139296,0.63981226,0.701025546,1.038759101,2.231304221,1.06137976,1.00006067,0.66300449,0.729861515,1.091301302,2.243085369,1.11248931,1.043604028,0.629665177,0.756080476,1.133057691,2.008939466,1.283674215,1.043962178,0.611779007,0.742006524,1.024831535,2.237118777,1.360482079,1.016304581,0.589378655,0.546871857,0.903035992,2.487140147,1.322540624,0.97326511,0.585859644,0.608373817,0.770035601,2.247653963,1.228869739,0.88934904,0.486099408,0.485224542,0.754312482,2.544039104,1.230495069,0.851343881,0.454898817,0.458716837,0.712568431,2.226777002,1.257548381,0.875303043,0.334044797,0.347033659,0.694550355,1.288606938,1.344951645,0.914659489,0.823946603,0.733233718
0.234350692,0.546900996,0.64068046,0.80022843,0.864515677,1.362344998,1.49172919,0.943953834,0.861676655,0.697530758,0.855845151,1.451370946,1.148436762,0.826209284,1.00412224,0.649598311,0.791818513,1.148469461,1.249767676,0.95376518,0.789487709,0.646812812,0.716124635,1.157662386,1.383270628,0.959034316,0.759947899,0.637023617,0.735828478,1.474117916,1.413748537,0.974379491,0.884897142,0.644420464,0.718279603,1.637185836,1.572581541,1.081873737,0.863308201,0.732027459,0.646408042,1.301510318,1.68517946,1.110947753,0.865302184,0.659328732,0.623689925,1.105703677,1.689649967,1.150456073,0.913723497,0.628224029,0.625591,1.209183602,1.696960739,1.144640023,0.845120794,0.622310642,0.677058203,1.343522958,2.062415329,1.126171175,0.843339073,0.604769149,0.68621095,1.366168453,2.460927356,1.120045137,0.87024766,0.598993494,0.687873537,1.09780642,2.37719273,1.113304066,0.805447972,0.60634927,0.676917681,1.243259454,2.372912486,1.111264896,0.862731561,0.61091823,0.681177148,1.079192156,2.127278156,1.228793442,0.891237202,0.613063431,0.661545814,1.021911762,2.358199925,1.310947632,0.874012786,0.622085082,0.548333499,0.955764223,2.490154174,1.313322455,0.825088947,0.542877294,0.550813221,0.757845815,2.46697314,1.292232235,0.805241542,0.525220788,0.528428802,0.765652092,2.670591327,1.239102536,0.89847458,0.439560514,0.448914643,0.723398397,2.207329245,1.295178665,0.914240845,0.32481718,0.375292193,0.706634348,1.348982254,1.334378982,0.929806991,0.823975292,0.718143592
0.234350692,0.509524337,0.736940914,0.740136465,0.897836582,1.521848027,1.40488796,1.1177936,1.023800076,0.632871867,0.855094392,1.45056209,1.174741732,0.833504663,0.995334148,0.657025772,0.733641492,0.962218962,1.252338081,0.96353794,0.819562999,0.692860227,0.63563579,0.994310335,1.253505245,1.003601837,0.79989827,0.663753497,0.635659307,1.468165196,1.379152323,1.090885891,0.829349028,0.658139105,0.651091263,1.747323709,1.500895975,1.136716136,0.766616999,0.748718549,0.59986739,1.369618803,1.889688535,1.094552385,0.743509635,0.608768356,0.68182686,1.016320027,1.905366236,1.074688619,0.787327626,0.578577822,0.653441265,1.13175351,1.896321501,1.148039052,0.744123062,0.60064398,0.630335986,1.219791588,1.928674547,1.107708944,0.719517866,0.586464959,0.657347855,1.233969391,2.33410108,1.070713086,0.785161983,0.567864352,0.633204386,1.135067992,2.339973558,1.061657541,0.853316079,0.603067307,0.622191718,1.270699022,2.326727476,1.12642814,0.856108834,0.612095065,0.601606933,0.939435145,2.224788934,1.160403003,0.858272972,0.635033624,0.572916096,0.909422234,2.204125615,1.225202768,0.829223857,0.691179172,0.582892573,0.847632557,2.22102992,1.294137512,0.815962183,0.580759956,0.543635857,0.689703398,2.470436813,1.318622532,0.839421248,0.526317503,0.563442087,0.683639977,2.451153704,1.252556968,0.91869711,0.416108573,0.496272122,0.784759264,2.079643648,1.19957197,0.881674784,0.327339422,0.378569743,0.795523476,1.29328682,1.223737697,0.876206563,0.785493677,0.694780792
0.234350692,0.508980978,0.758460908,0.855701048,0.934632097,1.45417228,1.573100786,1.201873372,1.06564197,0.743915233,0.957443577,1.358258285,1.201367278,0.83862575,0.948473918,0.674441222,0.83346721,0.868722696,1.249737036,0.957974686,0.850259964,0.684478503,0.720366028,0.886688105,1.318385547,1.020976546,0.826411044,0.651772838,0.718984446,1.41533221,1.42024925,1.117953412,0.793670779,0.643701372,0.727905224,1.813987023,1.471232454,1.129662679,0.78301261,0.752627649,0.761311229,1.481883555,1.925695335,1.112841939,0.769957012,0.588142997,0.712020114,0.949715584,2.094144053,1.120479704,0.744108355,0.560985801,0.710003715,0.943407594,2.136143544,1.15661299,0.726840472,0.61398579,0.673147443,0.941792322,1.704084917,1.171430259,0.762450347,0.59452725,0.619047191,0.956289059,1.978862068,1.134182222,0.751437771,0.620952052,0.581511793,1.100586064,2.121840674,1.110916922,0.807152294,0.646741379,0.568516323,1.163508975,2.074309343,1.129793851,0.732824643,0.619962643,0.57726657,0.911857481,2.087802314,1.009175614,0.728423341,0.621077284,0.560539869,0.875852521,1.990963601,1.030501443,0.760474149,0.664905458,0.608664343,0.790818108,2.022929167,1.10219991,0.76241806,0.548200869,0.59219953,0.726430018,2.096718777,1.148531856,0.762115322,0.472563023,0.601892037,0.708182274,2.001943909,1.160276874,0.850013635,0.393471899,0.529046112,0.870246619,1.781096348,1.198981775,0.880212845,0.269334476,0.376616886,0.843082799,1.150582067,1.036412412,0.884054398,0.838697955,0.793341512
0.234350692,0.510090839,0.717679251,0.786729623,0.964940084,1.263437082,1.597000804,1.255548376,1.142266612,0.716239846,0.97326204,1.241503409,1.227779107,0.843746837,0.934728164,0.655134477,1.006879081,0.957311456,1.250583624,0.944743425,0.876453384,0.675072211,0.899238042,0.903625429,1.336046325,1.024942922,0.835823434,0.689967496,0.893186297,1.368509565,1.446954186,1.112218557,0.781754327,0.682994926,0.75811776,1.621326581,1.447572641,1.198235506,0.865967752,0.675884988,0.853077115,1.448396669,1.942969238,1.172978087,0.844016059,0.567175345,0.738372285,1.017335634,2.22999406,1.120045832,0.720508335,0.571659206,0.783892741,0.920693327,2.269644114,1.124489617,0.703432377,0.620534396,0.764315278,0.844711367,1.653279904,1.106645116,0.812666047,0.63613916,0.654470554,0.883099865,1.686857412,1.048632225,0.721009406,0.595563049,0.682854757,1.009210647,1.76692283,1.005895022,0.730426959,0.597065296,0.62316561,1.014373754,1.661502446,1.048313233,0.677024784,0.573377036,0.631618097,0.94984503,1.702412617,0.965286663,0.7222901,0.591882823,0.622858281,0.907321323,1.634744592,0.978764928,0.780694606,0.627028511,0.589078813,0.771096902,1.656388305,1.015188425,0.811809906,0.536416959,0.576726573,0.726986039,1.671900971,1.041021805,0.801140649,0.427670124,0.571608186,0.653941795,1.541307556,1.037726493,0.870886335,0.394130211,0.501930637,0.785530205,1.518681026,1.062470285,0.919019245,0.266546695,0.457842448,0.666542834,1.074157339,1.04226305,0.933965589,0.964203217,0.994440846
0.234350692,0.510098553,0.629802434,0.70767284,0.966058806,1.026247943,1.553462787,1.212891046,1.192926366,0.739405387,0.959456741,0.995075572,1.254190936,0.848867924,0.903808687,0.689856721,1.026781411,1.214721664,1.251430212,0.936624168,0.900067617,0.68146133,0.967711281,1.28780399,1.353707103,1.022205131,0.828164028,0.705835083,1.022187431,1.111100218,1.473659122,1.097047246,0.740745041,0.70527919,0.838629947,1.120653187,1.423912827,1.165095736,0.928246063,0.589070622,0.930422431,1.265691043,1.939187139,1.167601993,0.94046911,0.59384197,0.7984137,1.051904552,2.268794919,1.110326223,0.847841865,0.59402021,0.896705785,1.0322307,2.32552591,1.099236057,0.808026331,0.544630103,0.909000362,0.951258436,1.872917431,1.086422321,0.958027575,0.627170453,0.72386493,1.033018778,1.537339868,1.03866706,0.825190913,0.575458762,0.766444413,1.015684033,1.338786646,1.023474141,0.800083149,0.576199834,0.744819178,1.021348982,1.356816528,1.065126159,0.753473588,0.586973502,0.673436445,0.995658743,1.341653675,1.070754661,0.770139699,0.599406049,0.655074471,0.885784546,1.398597302,1.113005302,0.828666865,0.56652435,0.650171503,0.707147787,1.302730466,1.119420806,0.878571387,0.546100989,0.585673583,0.769726685,1.67774753,1.108973734,0.851747376,0.458293881,0.546352918,0.624165205,1.391800885,1.086206546,0.895965905,0.352726991,0.471693392,0.653317526,1.204657527,1.110666677,0.966230302,0.33909615,0.488860201,0.73761327,1.029742969,1.090073669,0.93335197,0.93335197,0.93335197
0.234350692,0.510106267,0.553066597,0.70648986,0.988897678,1.214405297,1.635372664,1.228318506,1.186822489,0.726052632,0.923182637,1.257193215,1.280602765,0.853989011,0.943913802,0.687624144,1.026015901,1.13679005,1.2522768,0.928504911,0.918708097,0.678172706,1.049034006,1.238631728,1.37136788,1.023936784,0.847311405,0.690210207,0.999002456,0.809266206,1.500364057,1.087241647,0.721731392,0.696019254,0.874843976,0.751018471,1.400253014,1.127373064,1.018559749,0.55424614,0.943271067,0.848182778,1.936748986,1.210231286,1.055028503,0.611241323,0.913498526,1.126808145,2.188651321,1.19429519,0.98040657,0.601796164,1.042961956,1.073424359,2.312610396,1.143291648,0.927616913,0.546301492,1.021011793,1.223805479,1.946767781,1.125370869,1.059881457,0.660260956,0.70892918,1.027963961,1.472080491,1.066185976,0.966707459,0.613991681,0.75664911,1.031490224,1.102106561,1.099603605,0.903128425,0.600502865,0.849373307,0.904953993,1.147353881,1.150583943,0.900385466,0.612836169,0.751892736,1.022063042,1.280326044,1.212800621,0.825364084,0.602184722,0.719872489,1.107028484,1.304277266,1.261348806,0.855229751,0.511194813,0.695866419,0.933482235,1.080857705,1.243003959,0.918081543,0.521561178,0.632206241,0.783549401,1.511477093,1.139329937,1.06977548,0.41926945,0.582742741,0.675048784,0.983910575,1.040251989,0.995093952,0.320663854,0.481969271,0.616861439,0.978287418,1.065921123,0.996418916,0.411512822,0.553517866,0.745703915,0.903723216,0.99443571,0.801650479,0.801650479,0.801650479
